"","Participant_Public_ID","Task_Name","Question_Key","Response"
"909","eyf8awh6","self construal-dependence/independence","SCDP_9",3
"910","eyf8awh6","self construal-dependence/independence","SCDP_10",7
"911","eyf8awh6","self construal-dependence/independence","SCDP_11",6
"912","eyf8awh6","self construal-dependence/independence","SCDP_12",6
"913","eyf8awh6","self construal-dependence/independence","SCDP_13",7
"914","eyf8awh6","self construal-dependence/independence","SCDP_14",7
"915","eyf8awh6","self construal-dependence/independence","SCDP_15",7
"916","eyf8awh6","self construal-dependence/independence","SCDP_16",7
"917","eyf8awh6","self construal-dependence/independence","SCDP_17",4
"918","eyf8awh6","self construal-dependence/independence","SCDP_18",1
"919","eyf8awh6","self construal-dependence/independence","SCDP_19",7
"920","eyf8awh6","self construal-dependence/independence","SCDP_20",6
"921","eyf8awh6","self construal-dependence/independence","SCDP_21",2
"922","eyf8awh6","self construal-dependence/independence","SCDP_22",7
"923","eyf8awh6","self construal-dependence/independence","SCDP_23",1
"924","eyf8awh6","self construal-dependence/independence","SCDP_24",6
"925","eyf8awh6","self construal-dependence/independence","SCDP_25",7
"926","eyf8awh6","self construal-dependence/independence","SCDP_26",5
"927","eyf8awh6","self construal-dependence/independence","SCDP_27",7
"928","eyf8awh6","self construal-dependence/independence","SCDP_28",6
"929","eyf8awh6","self construal-dependence/independence","SCDP_29",5
"930","eyf8awh6","self construal-dependence/independence","SCDP_30",2
"931","8a4rmozk","self construal-dependence/independence","SCDP_1",5
"932","8a4rmozk","self construal-dependence/independence","SCDP_2",6
"933","8a4rmozk","self construal-dependence/independence","SCDP_3",1
"934","8a4rmozk","self construal-dependence/independence","SCDP_4",1
"935","8a4rmozk","self construal-dependence/independence","SCDP_5",4
"936","8a4rmozk","self construal-dependence/independence","SCDP_6",7
"937","8a4rmozk","self construal-dependence/independence","SCDP_7",6
"938","8a4rmozk","self construal-dependence/independence","SCDP_8",5
"939","8a4rmozk","self construal-dependence/independence","SCDP_9",3
"940","8a4rmozk","self construal-dependence/independence","SCDP_10",6
"941","8a4rmozk","self construal-dependence/independence","SCDP_11",1
"942","8a4rmozk","self construal-dependence/independence","SCDP_12",7
"943","8a4rmozk","self construal-dependence/independence","SCDP_13",3
"944","8a4rmozk","self construal-dependence/independence","SCDP_14",5
"945","8a4rmozk","self construal-dependence/independence","SCDP_15",1
"946","8a4rmozk","self construal-dependence/independence","SCDP_16",2
"947","8a4rmozk","self construal-dependence/independence","SCDP_17",5
"948","8a4rmozk","self construal-dependence/independence","SCDP_18",3
"949","8a4rmozk","self construal-dependence/independence","SCDP_19",2
"950","8a4rmozk","self construal-dependence/independence","SCDP_20",1
"951","8a4rmozk","self construal-dependence/independence","SCDP_21",2
"952","8a4rmozk","self construal-dependence/independence","SCDP_22",6
"953","8a4rmozk","self construal-dependence/independence","SCDP_23",5
"954","8a4rmozk","self construal-dependence/independence","SCDP_24",1
"955","8a4rmozk","self construal-dependence/independence","SCDP_25",5
"956","8a4rmozk","self construal-dependence/independence","SCDP_26",2
"957","8a4rmozk","self construal-dependence/independence","SCDP_27",6
"958","8a4rmozk","self construal-dependence/independence","SCDP_28",3
"959","8a4rmozk","self construal-dependence/independence","SCDP_29",1
"960","8a4rmozk","self construal-dependence/independence","SCDP_30",5
"961","ske1wdwv","self construal-dependence/independence","SCDP_1",2
"962","ske1wdwv","self construal-dependence/independence","SCDP_2",4
"963","ske1wdwv","self construal-dependence/independence","SCDP_3",4
"964","ske1wdwv","self construal-dependence/independence","SCDP_4",2
"965","ske1wdwv","self construal-dependence/independence","SCDP_5",3
"966","ske1wdwv","self construal-dependence/independence","SCDP_6",6
"967","ske1wdwv","self construal-dependence/independence","SCDP_7",6
"968","ske1wdwv","self construal-dependence/independence","SCDP_8",6
"969","ske1wdwv","self construal-dependence/independence","SCDP_9",6
"970","ske1wdwv","self construal-dependence/independence","SCDP_10",5
"971","ske1wdwv","self construal-dependence/independence","SCDP_11",2
"972","ske1wdwv","self construal-dependence/independence","SCDP_12",2
"973","ske1wdwv","self construal-dependence/independence","SCDP_13",6
"974","ske1wdwv","self construal-dependence/independence","SCDP_14",6
"975","ske1wdwv","self construal-dependence/independence","SCDP_15",2
"976","ske1wdwv","self construal-dependence/independence","SCDP_16",2
"977","ske1wdwv","self construal-dependence/independence","SCDP_17",6
"978","ske1wdwv","self construal-dependence/independence","SCDP_18",6
"979","ske1wdwv","self construal-dependence/independence","SCDP_19",2
"980","ske1wdwv","self construal-dependence/independence","SCDP_20",2
"981","ske1wdwv","self construal-dependence/independence","SCDP_21",2
"982","ske1wdwv","self construal-dependence/independence","SCDP_22",7
"983","ske1wdwv","self construal-dependence/independence","SCDP_23",2
"984","ske1wdwv","self construal-dependence/independence","SCDP_24",4
"985","ske1wdwv","self construal-dependence/independence","SCDP_25",6
"986","ske1wdwv","self construal-dependence/independence","SCDP_26",2
"987","ske1wdwv","self construal-dependence/independence","SCDP_27",6
"988","ske1wdwv","self construal-dependence/independence","SCDP_28",6
"989","ske1wdwv","self construal-dependence/independence","SCDP_29",6
"990","ske1wdwv","self construal-dependence/independence","SCDP_30",6
"991","wkig7g26","self construal-dependence/independence","SCDP_1",4
"992","wkig7g26","self construal-dependence/independence","SCDP_2",3
"993","wkig7g26","self construal-dependence/independence","SCDP_3",6
"994","wkig7g26","self construal-dependence/independence","SCDP_4",5
"995","wkig7g26","self construal-dependence/independence","SCDP_5",4
"996","wkig7g26","self construal-dependence/independence","SCDP_6",4
"997","wkig7g26","self construal-dependence/independence","SCDP_7",4
"998","wkig7g26","self construal-dependence/independence","SCDP_8",4
"999","wkig7g26","self construal-dependence/independence","SCDP_9",3
"1000","wkig7g26","self construal-dependence/independence","SCDP_10",5
"1001","wkig7g26","self construal-dependence/independence","SCDP_11",6
"1002","wkig7g26","self construal-dependence/independence","SCDP_12",5
"1003","wkig7g26","self construal-dependence/independence","SCDP_13",4
"1004","wkig7g26","self construal-dependence/independence","SCDP_14",6
"1005","wkig7g26","self construal-dependence/independence","SCDP_15",5
"1006","wkig7g26","self construal-dependence/independence","SCDP_16",2
"1007","wkig7g26","self construal-dependence/independence","SCDP_17",5
"1008","wkig7g26","self construal-dependence/independence","SCDP_18",3
"1009","wkig7g26","self construal-dependence/independence","SCDP_19",6
"1010","wkig7g26","self construal-dependence/independence","SCDP_20",3
"1011","wkig7g26","self construal-dependence/independence","SCDP_21",5
"1012","wkig7g26","self construal-dependence/independence","SCDP_22",6
"1013","wkig7g26","self construal-dependence/independence","SCDP_23",6
"1014","wkig7g26","self construal-dependence/independence","SCDP_24",4
"1015","wkig7g26","self construal-dependence/independence","SCDP_25",5
"1016","wkig7g26","self construal-dependence/independence","SCDP_26",6
"1017","wkig7g26","self construal-dependence/independence","SCDP_27",5
"1018","wkig7g26","self construal-dependence/independence","SCDP_28",5
"1019","wkig7g26","self construal-dependence/independence","SCDP_29",3
"1020","wkig7g26","self construal-dependence/independence","SCDP_30",5
"1021","x886pg16","self construal-dependence/independence","SCDP_1",6
"1022","x886pg16","self construal-dependence/independence","SCDP_2",7
"1023","x886pg16","self construal-dependence/independence","SCDP_3",4
"1024","x886pg16","self construal-dependence/independence","SCDP_4",4
"1025","x886pg16","self construal-dependence/independence","SCDP_5",5
"1026","x886pg16","self construal-dependence/independence","SCDP_6",5
"1027","x886pg16","self construal-dependence/independence","SCDP_7",6
"1028","x886pg16","self construal-dependence/independence","SCDP_8",2
"1029","x886pg16","self construal-dependence/independence","SCDP_9",4
"1030","x886pg16","self construal-dependence/independence","SCDP_10",6
"1031","x886pg16","self construal-dependence/independence","SCDP_11",4
"1032","x886pg16","self construal-dependence/independence","SCDP_12",3
"1033","x886pg16","self construal-dependence/independence","SCDP_13",4
"1034","x886pg16","self construal-dependence/independence","SCDP_14",5
"1035","x886pg16","self construal-dependence/independence","SCDP_15",6
"1036","x886pg16","self construal-dependence/independence","SCDP_16",2
"1037","x886pg16","self construal-dependence/independence","SCDP_17",1
"1038","x886pg16","self construal-dependence/independence","SCDP_18",5
"1039","x886pg16","self construal-dependence/independence","SCDP_19",7
"1040","x886pg16","self construal-dependence/independence","SCDP_20",4
"1041","x886pg16","self construal-dependence/independence","SCDP_21",3
"1042","x886pg16","self construal-dependence/independence","SCDP_22",1
"1043","x886pg16","self construal-dependence/independence","SCDP_23",2
"1044","x886pg16","self construal-dependence/independence","SCDP_24",6
"1045","x886pg16","self construal-dependence/independence","SCDP_25",5
"1046","x886pg16","self construal-dependence/independence","SCDP_26",4
"1047","x886pg16","self construal-dependence/independence","SCDP_27",7
"1048","x886pg16","self construal-dependence/independence","SCDP_28",5
"1049","x886pg16","self construal-dependence/independence","SCDP_29",3
"1050","x886pg16","self construal-dependence/independence","SCDP_30",2
"1051","4swlxwke","self construal-dependence/independence","SCDP_1",5
"1052","4swlxwke","self construal-dependence/independence","SCDP_2",5
"1053","4swlxwke","self construal-dependence/independence","SCDP_3",4
"1054","4swlxwke","self construal-dependence/independence","SCDP_4",5
"1055","4swlxwke","self construal-dependence/independence","SCDP_5",4
"1056","4swlxwke","self construal-dependence/independence","SCDP_6",7
"1057","4swlxwke","self construal-dependence/independence","SCDP_7",6
"1058","4swlxwke","self construal-dependence/independence","SCDP_8",5
"1059","4swlxwke","self construal-dependence/independence","SCDP_9",5
"1060","4swlxwke","self construal-dependence/independence","SCDP_10",6
"1061","4swlxwke","self construal-dependence/independence","SCDP_11",4
"1062","4swlxwke","self construal-dependence/independence","SCDP_12",5
"1063","4swlxwke","self construal-dependence/independence","SCDP_13",5
"1064","4swlxwke","self construal-dependence/independence","SCDP_14",6
"1065","4swlxwke","self construal-dependence/independence","SCDP_15",6
"1066","4swlxwke","self construal-dependence/independence","SCDP_16",5
"1067","4swlxwke","self construal-dependence/independence","SCDP_17",4
"1068","4swlxwke","self construal-dependence/independence","SCDP_18",4
"1069","4swlxwke","self construal-dependence/independence","SCDP_19",5
"1070","4swlxwke","self construal-dependence/independence","SCDP_20",3
"1071","4swlxwke","self construal-dependence/independence","SCDP_21",5
"1072","4swlxwke","self construal-dependence/independence","SCDP_22",5
"1073","4swlxwke","self construal-dependence/independence","SCDP_23",4
"1074","4swlxwke","self construal-dependence/independence","SCDP_24",4
"1075","4swlxwke","self construal-dependence/independence","SCDP_25",6
"1076","4swlxwke","self construal-dependence/independence","SCDP_26",5
"1077","4swlxwke","self construal-dependence/independence","SCDP_27",4
"1078","4swlxwke","self construal-dependence/independence","SCDP_28",6
"1079","4swlxwke","self construal-dependence/independence","SCDP_29",2
"1080","4swlxwke","self construal-dependence/independence","SCDP_30",4
"1081","piedsqfp","self construal-dependence/independence","SCDP_1",7
"1082","piedsqfp","self construal-dependence/independence","SCDP_2",7
"1083","piedsqfp","self construal-dependence/independence","SCDP_3",6
"1084","piedsqfp","self construal-dependence/independence","SCDP_4",5
"1085","piedsqfp","self construal-dependence/independence","SCDP_5",5
"1086","piedsqfp","self construal-dependence/independence","SCDP_6",7
"1087","piedsqfp","self construal-dependence/independence","SCDP_7",7
"1088","piedsqfp","self construal-dependence/independence","SCDP_8",5
"1089","piedsqfp","self construal-dependence/independence","SCDP_9",7
"1090","piedsqfp","self construal-dependence/independence","SCDP_10",7
"1091","piedsqfp","self construal-dependence/independence","SCDP_11",3
"1092","piedsqfp","self construal-dependence/independence","SCDP_12",5
"1093","piedsqfp","self construal-dependence/independence","SCDP_13",4
"1094","piedsqfp","self construal-dependence/independence","SCDP_14",5
"1095","piedsqfp","self construal-dependence/independence","SCDP_15",4
"1096","piedsqfp","self construal-dependence/independence","SCDP_16",4
"1097","piedsqfp","self construal-dependence/independence","SCDP_17",4
"1098","piedsqfp","self construal-dependence/independence","SCDP_18",5
"1099","piedsqfp","self construal-dependence/independence","SCDP_19",3
"1100","piedsqfp","self construal-dependence/independence","SCDP_20",2
"1101","piedsqfp","self construal-dependence/independence","SCDP_21",6
"1102","piedsqfp","self construal-dependence/independence","SCDP_22",5
"1103","piedsqfp","self construal-dependence/independence","SCDP_23",5
"1104","piedsqfp","self construal-dependence/independence","SCDP_24",3
"1105","piedsqfp","self construal-dependence/independence","SCDP_25",4
"1106","piedsqfp","self construal-dependence/independence","SCDP_26",4
"1107","piedsqfp","self construal-dependence/independence","SCDP_27",7
"1108","piedsqfp","self construal-dependence/independence","SCDP_28",3
"1109","piedsqfp","self construal-dependence/independence","SCDP_29",2
"1110","piedsqfp","self construal-dependence/independence","SCDP_30",5
"1111","8fjzf3vt","self construal-dependence/independence","SCDP_1",6
"1112","8fjzf3vt","self construal-dependence/independence","SCDP_2",6
"1113","8fjzf3vt","self construal-dependence/independence","SCDP_3",1
"1114","8fjzf3vt","self construal-dependence/independence","SCDP_4",7
"1115","8fjzf3vt","self construal-dependence/independence","SCDP_5",2
"1116","8fjzf3vt","self construal-dependence/independence","SCDP_6",5
"1117","8fjzf3vt","self construal-dependence/independence","SCDP_7",6
"1118","8fjzf3vt","self construal-dependence/independence","SCDP_8",5
"1119","8fjzf3vt","self construal-dependence/independence","SCDP_9",6
"1120","8fjzf3vt","self construal-dependence/independence","SCDP_10",6
"1121","8fjzf3vt","self construal-dependence/independence","SCDP_11",7
"1122","8fjzf3vt","self construal-dependence/independence","SCDP_12",4
"1123","8fjzf3vt","self construal-dependence/independence","SCDP_13",3
"1124","8fjzf3vt","self construal-dependence/independence","SCDP_14",5
"1125","8fjzf3vt","self construal-dependence/independence","SCDP_15",5
"1126","8fjzf3vt","self construal-dependence/independence","SCDP_16",2
"1127","8fjzf3vt","self construal-dependence/independence","SCDP_17",2
"1128","8fjzf3vt","self construal-dependence/independence","SCDP_18",6
"1129","8fjzf3vt","self construal-dependence/independence","SCDP_19",7
"1130","8fjzf3vt","self construal-dependence/independence","SCDP_20",1
"1131","8fjzf3vt","self construal-dependence/independence","SCDP_21",5
"1132","8fjzf3vt","self construal-dependence/independence","SCDP_22",6
"1133","8fjzf3vt","self construal-dependence/independence","SCDP_23",2
"1134","8fjzf3vt","self construal-dependence/independence","SCDP_24",6
"1135","8fjzf3vt","self construal-dependence/independence","SCDP_25",6
"1136","8fjzf3vt","self construal-dependence/independence","SCDP_26",5
"1137","8fjzf3vt","self construal-dependence/independence","SCDP_27",5
"1138","8fjzf3vt","self construal-dependence/independence","SCDP_28",4
"1139","8fjzf3vt","self construal-dependence/independence","SCDP_29",5
"1140","8fjzf3vt","self construal-dependence/independence","SCDP_30",3
"1141","20ncbce2","self construal-dependence/independence","SCDP_1",6
"1142","20ncbce2","self construal-dependence/independence","SCDP_2",7
"1143","20ncbce2","self construal-dependence/independence","SCDP_3",2
"1144","20ncbce2","self construal-dependence/independence","SCDP_4",4
"1145","20ncbce2","self construal-dependence/independence","SCDP_5",7
"1146","20ncbce2","self construal-dependence/independence","SCDP_6",5
"1147","20ncbce2","self construal-dependence/independence","SCDP_7",6
"1148","20ncbce2","self construal-dependence/independence","SCDP_8",6
"1149","20ncbce2","self construal-dependence/independence","SCDP_9",6
"1150","20ncbce2","self construal-dependence/independence","SCDP_10",7
"1151","20ncbce2","self construal-dependence/independence","SCDP_11",2
"1152","20ncbce2","self construal-dependence/independence","SCDP_12",3
"1153","20ncbce2","self construal-dependence/independence","SCDP_13",4
"1154","20ncbce2","self construal-dependence/independence","SCDP_14",6
"1155","20ncbce2","self construal-dependence/independence","SCDP_15",4
"1156","20ncbce2","self construal-dependence/independence","SCDP_16",5
"1157","20ncbce2","self construal-dependence/independence","SCDP_17",2
"1158","20ncbce2","self construal-dependence/independence","SCDP_18",6
"1159","20ncbce2","self construal-dependence/independence","SCDP_19",4
"1160","20ncbce2","self construal-dependence/independence","SCDP_20",2
"1161","20ncbce2","self construal-dependence/independence","SCDP_21",2
"1162","20ncbce2","self construal-dependence/independence","SCDP_22",6
"1163","20ncbce2","self construal-dependence/independence","SCDP_23",2
"1164","20ncbce2","self construal-dependence/independence","SCDP_24",5
"1165","20ncbce2","self construal-dependence/independence","SCDP_25",6
"1166","20ncbce2","self construal-dependence/independence","SCDP_26",6
"1167","20ncbce2","self construal-dependence/independence","SCDP_27",6
"1168","20ncbce2","self construal-dependence/independence","SCDP_28",4
"1169","20ncbce2","self construal-dependence/independence","SCDP_29",1
"1170","20ncbce2","self construal-dependence/independence","SCDP_30",1
"1171","eg36xi0r","self construal-dependence/independence","SCDP_1",7
"1172","eg36xi0r","self construal-dependence/independence","SCDP_2",6
"1173","eg36xi0r","self construal-dependence/independence","SCDP_3",6
"1174","eg36xi0r","self construal-dependence/independence","SCDP_4",7
"1175","eg36xi0r","self construal-dependence/independence","SCDP_5",6
"1176","eg36xi0r","self construal-dependence/independence","SCDP_6",7
"1177","eg36xi0r","self construal-dependence/independence","SCDP_7",7
"1178","eg36xi0r","self construal-dependence/independence","SCDP_8",6
"1179","eg36xi0r","self construal-dependence/independence","SCDP_9",6
"1180","eg36xi0r","self construal-dependence/independence","SCDP_10",7
"1181","eg36xi0r","self construal-dependence/independence","SCDP_11",6
"1182","eg36xi0r","self construal-dependence/independence","SCDP_12",5
"1183","eg36xi0r","self construal-dependence/independence","SCDP_13",7
"1184","eg36xi0r","self construal-dependence/independence","SCDP_14",6
"1185","eg36xi0r","self construal-dependence/independence","SCDP_15",7
"1186","eg36xi0r","self construal-dependence/independence","SCDP_16",7
"1187","eg36xi0r","self construal-dependence/independence","SCDP_17",4
"1188","eg36xi0r","self construal-dependence/independence","SCDP_18",2
"1189","eg36xi0r","self construal-dependence/independence","SCDP_19",6
"1190","eg36xi0r","self construal-dependence/independence","SCDP_20",6
"1191","eg36xi0r","self construal-dependence/independence","SCDP_21",4
"1192","eg36xi0r","self construal-dependence/independence","SCDP_22",7
"1193","eg36xi0r","self construal-dependence/independence","SCDP_23",6
"1194","eg36xi0r","self construal-dependence/independence","SCDP_24",4
"1195","eg36xi0r","self construal-dependence/independence","SCDP_25",7
"1196","eg36xi0r","self construal-dependence/independence","SCDP_26",5
"1197","eg36xi0r","self construal-dependence/independence","SCDP_27",7
"1198","eg36xi0r","self construal-dependence/independence","SCDP_28",6
"1199","eg36xi0r","self construal-dependence/independence","SCDP_29",6
"1200","eg36xi0r","self construal-dependence/independence","SCDP_30",6
"1201","mx4as100","self construal-dependence/independence","SCDP_1",6
"1202","mx4as100","self construal-dependence/independence","SCDP_2",5
"1203","mx4as100","self construal-dependence/independence","SCDP_3",4
"1204","mx4as100","self construal-dependence/independence","SCDP_4",3
"1205","mx4as100","self construal-dependence/independence","SCDP_5",2
"1206","mx4as100","self construal-dependence/independence","SCDP_6",7
"1207","mx4as100","self construal-dependence/independence","SCDP_7",6
"1208","mx4as100","self construal-dependence/independence","SCDP_8",5
"1209","mx4as100","self construal-dependence/independence","SCDP_9",6
"1210","mx4as100","self construal-dependence/independence","SCDP_10",5
"1211","mx4as100","self construal-dependence/independence","SCDP_11",4
"1212","mx4as100","self construal-dependence/independence","SCDP_12",5
"1213","mx4as100","self construal-dependence/independence","SCDP_13",5
"1214","mx4as100","self construal-dependence/independence","SCDP_14",5
"1215","mx4as100","self construal-dependence/independence","SCDP_15",5
"1216","mx4as100","self construal-dependence/independence","SCDP_16",4
"1217","mx4as100","self construal-dependence/independence","SCDP_17",4
"1218","mx4as100","self construal-dependence/independence","SCDP_18",7
"1219","mx4as100","self construal-dependence/independence","SCDP_19",6
"1220","mx4as100","self construal-dependence/independence","SCDP_20",3
"1221","mx4as100","self construal-dependence/independence","SCDP_21",6
"1222","mx4as100","self construal-dependence/independence","SCDP_22",7
"1223","mx4as100","self construal-dependence/independence","SCDP_23",4
"1224","mx4as100","self construal-dependence/independence","SCDP_24",2
"1225","mx4as100","self construal-dependence/independence","SCDP_25",3
"1226","mx4as100","self construal-dependence/independence","SCDP_26",4
"1227","mx4as100","self construal-dependence/independence","SCDP_27",6
"1228","mx4as100","self construal-dependence/independence","SCDP_28",5
"1229","mx4as100","self construal-dependence/independence","SCDP_29",4
"1230","mx4as100","self construal-dependence/independence","SCDP_30",4
"1231","5suttvcr","self construal-dependence/independence","SCDP_1",6
"1232","5suttvcr","self construal-dependence/independence","SCDP_2",7
"1233","5suttvcr","self construal-dependence/independence","SCDP_3",5
"1234","5suttvcr","self construal-dependence/independence","SCDP_4",3
"1235","5suttvcr","self construal-dependence/independence","SCDP_5",5
"1236","5suttvcr","self construal-dependence/independence","SCDP_6",6
"1237","5suttvcr","self construal-dependence/independence","SCDP_7",5
"1238","5suttvcr","self construal-dependence/independence","SCDP_8",7
"1239","5suttvcr","self construal-dependence/independence","SCDP_9",7
"1240","5suttvcr","self construal-dependence/independence","SCDP_10",7
"1241","5suttvcr","self construal-dependence/independence","SCDP_11",2
"1242","5suttvcr","self construal-dependence/independence","SCDP_12",7
"1243","5suttvcr","self construal-dependence/independence","SCDP_13",5
"1244","5suttvcr","self construal-dependence/independence","SCDP_14",7
"1245","5suttvcr","self construal-dependence/independence","SCDP_15",2
"1246","5suttvcr","self construal-dependence/independence","SCDP_16",5
"1247","5suttvcr","self construal-dependence/independence","SCDP_17",7
"1248","5suttvcr","self construal-dependence/independence","SCDP_18",7
"1249","5suttvcr","self construal-dependence/independence","SCDP_19",6
"1250","5suttvcr","self construal-dependence/independence","SCDP_20",6
"1251","5suttvcr","self construal-dependence/independence","SCDP_21",7
"1252","5suttvcr","self construal-dependence/independence","SCDP_22",5
"1253","5suttvcr","self construal-dependence/independence","SCDP_23",2
"1254","5suttvcr","self construal-dependence/independence","SCDP_24",1
"1255","5suttvcr","self construal-dependence/independence","SCDP_25",3
"1256","5suttvcr","self construal-dependence/independence","SCDP_26",6
"1257","5suttvcr","self construal-dependence/independence","SCDP_27",2
"1258","5suttvcr","self construal-dependence/independence","SCDP_28",5
"1259","5suttvcr","self construal-dependence/independence","SCDP_29",5
"1260","5suttvcr","self construal-dependence/independence","SCDP_30",3
"1261","bw2gsvf5","self construal-dependence/independence","SCDP_1",6
"1262","bw2gsvf5","self construal-dependence/independence","SCDP_2",5
"1263","bw2gsvf5","self construal-dependence/independence","SCDP_3",6
"1264","bw2gsvf5","self construal-dependence/independence","SCDP_4",5
"1265","bw2gsvf5","self construal-dependence/independence","SCDP_5",6
"1266","bw2gsvf5","self construal-dependence/independence","SCDP_6",5
"1267","bw2gsvf5","self construal-dependence/independence","SCDP_7",5
"1268","bw2gsvf5","self construal-dependence/independence","SCDP_8",5
"1269","bw2gsvf5","self construal-dependence/independence","SCDP_9",5
"1270","bw2gsvf5","self construal-dependence/independence","SCDP_10",6
"1271","bw2gsvf5","self construal-dependence/independence","SCDP_11",5
"1272","bw2gsvf5","self construal-dependence/independence","SCDP_12",5
"1273","bw2gsvf5","self construal-dependence/independence","SCDP_13",4
"1274","bw2gsvf5","self construal-dependence/independence","SCDP_14",6
"1275","bw2gsvf5","self construal-dependence/independence","SCDP_15",5
"1276","bw2gsvf5","self construal-dependence/independence","SCDP_16",2
"1277","bw2gsvf5","self construal-dependence/independence","SCDP_17",5
"1278","bw2gsvf5","self construal-dependence/independence","SCDP_18",4
"1279","bw2gsvf5","self construal-dependence/independence","SCDP_19",5
"1280","bw2gsvf5","self construal-dependence/independence","SCDP_20",3
"1281","bw2gsvf5","self construal-dependence/independence","SCDP_21",5
"1282","bw2gsvf5","self construal-dependence/independence","SCDP_22",3
"1283","bw2gsvf5","self construal-dependence/independence","SCDP_23",4
"1284","bw2gsvf5","self construal-dependence/independence","SCDP_24",5
"1285","bw2gsvf5","self construal-dependence/independence","SCDP_25",6
"1286","bw2gsvf5","self construal-dependence/independence","SCDP_26",4
"1287","bw2gsvf5","self construal-dependence/independence","SCDP_27",6
"1288","bw2gsvf5","self construal-dependence/independence","SCDP_28",5
"1289","bw2gsvf5","self construal-dependence/independence","SCDP_29",6
"1290","bw2gsvf5","self construal-dependence/independence","SCDP_30",3
"1291","tfbf68k4","self construal-dependence/independence","SCDP_1",5
"1292","tfbf68k4","self construal-dependence/independence","SCDP_2",6
"1293","tfbf68k4","self construal-dependence/independence","SCDP_3",5
"1294","tfbf68k4","self construal-dependence/independence","SCDP_4",6
"1295","tfbf68k4","self construal-dependence/independence","SCDP_5",3
"1296","tfbf68k4","self construal-dependence/independence","SCDP_6",7
"1297","tfbf68k4","self construal-dependence/independence","SCDP_7",5
"1298","tfbf68k4","self construal-dependence/independence","SCDP_8",6
"1299","tfbf68k4","self construal-dependence/independence","SCDP_9",3
"1300","tfbf68k4","self construal-dependence/independence","SCDP_10",5
"1301","tfbf68k4","self construal-dependence/independence","SCDP_11",5
"1302","tfbf68k4","self construal-dependence/independence","SCDP_12",4
"1303","tfbf68k4","self construal-dependence/independence","SCDP_13",3
"1304","tfbf68k4","self construal-dependence/independence","SCDP_14",6
"1305","tfbf68k4","self construal-dependence/independence","SCDP_15",5
"1306","tfbf68k4","self construal-dependence/independence","SCDP_16",2
"1307","tfbf68k4","self construal-dependence/independence","SCDP_17",4
"1308","tfbf68k4","self construal-dependence/independence","SCDP_18",5
"1309","tfbf68k4","self construal-dependence/independence","SCDP_19",5
"1310","tfbf68k4","self construal-dependence/independence","SCDP_20",2
"1311","tfbf68k4","self construal-dependence/independence","SCDP_21",4
"1312","tfbf68k4","self construal-dependence/independence","SCDP_22",5
"1313","tfbf68k4","self construal-dependence/independence","SCDP_23",5
"1314","tfbf68k4","self construal-dependence/independence","SCDP_24",4
"1315","tfbf68k4","self construal-dependence/independence","SCDP_25",3
"1316","tfbf68k4","self construal-dependence/independence","SCDP_26",4
"1317","tfbf68k4","self construal-dependence/independence","SCDP_27",7
"1318","tfbf68k4","self construal-dependence/independence","SCDP_28",6
"1319","tfbf68k4","self construal-dependence/independence","SCDP_29",2
"1320","tfbf68k4","self construal-dependence/independence","SCDP_30",6
"1321","hs6ft2tt","self construal-dependence/independence","SCDP_1",6
"1322","hs6ft2tt","self construal-dependence/independence","SCDP_2",7
"1323","hs6ft2tt","self construal-dependence/independence","SCDP_3",3
"1324","hs6ft2tt","self construal-dependence/independence","SCDP_4",5
"1325","hs6ft2tt","self construal-dependence/independence","SCDP_5",7
"1326","hs6ft2tt","self construal-dependence/independence","SCDP_6",7
"1327","hs6ft2tt","self construal-dependence/independence","SCDP_7",7
"1328","hs6ft2tt","self construal-dependence/independence","SCDP_8",3
"1329","hs6ft2tt","self construal-dependence/independence","SCDP_9",6
"1330","hs6ft2tt","self construal-dependence/independence","SCDP_10",4
"1331","hs6ft2tt","self construal-dependence/independence","SCDP_11",1
"1332","hs6ft2tt","self construal-dependence/independence","SCDP_12",5
"1333","hs6ft2tt","self construal-dependence/independence","SCDP_13",6
"1334","hs6ft2tt","self construal-dependence/independence","SCDP_14",7
"1335","hs6ft2tt","self construal-dependence/independence","SCDP_15",5
"1336","hs6ft2tt","self construal-dependence/independence","SCDP_16",1
"1337","hs6ft2tt","self construal-dependence/independence","SCDP_17",1
"1338","hs6ft2tt","self construal-dependence/independence","SCDP_18",7
"1339","hs6ft2tt","self construal-dependence/independence","SCDP_19",7
"1340","hs6ft2tt","self construal-dependence/independence","SCDP_20",2
"1341","hs6ft2tt","self construal-dependence/independence","SCDP_21",1
"1342","hs6ft2tt","self construal-dependence/independence","SCDP_22",6
"1343","hs6ft2tt","self construal-dependence/independence","SCDP_23",5
"1344","hs6ft2tt","self construal-dependence/independence","SCDP_24",3
"1345","hs6ft2tt","self construal-dependence/independence","SCDP_25",7
"1346","hs6ft2tt","self construal-dependence/independence","SCDP_26",4
"1347","hs6ft2tt","self construal-dependence/independence","SCDP_27",4
"1348","hs6ft2tt","self construal-dependence/independence","SCDP_28",4
"1349","hs6ft2tt","self construal-dependence/independence","SCDP_29",4
"1350","hs6ft2tt","self construal-dependence/independence","SCDP_30",5
"1351","jwit68o8","self construal-dependence/independence","SCDP_1",4
"1352","jwit68o8","self construal-dependence/independence","SCDP_2",5
"1353","jwit68o8","self construal-dependence/independence","SCDP_3",5
